Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Bahamas, The",BHS,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,100,100,97.8836,96.98492,98.05825,99.51456,96.13527,92.75362,94.71154,94.78673,97.15639,99.05213,99.52607,99.52607,97.14286,94.7619,95.71429,96.19048,92.45283,92.92453,93.86793
"Bahamas, The",BHS,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4219024,0.381321,0.397162,0.3945794,0.3311687,0.3166145,0.3122984,0.3176601,0.2908631,0.2928311,0.2727733,0.2675762,0.2607176,0.2422017,0.2478664,0.2105703,0.2114094,0.2151124,0.2235101,0.223444,0.2385454,0.2382714
Bahrain,BHR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.3077276,-0.1614981,0.055774,0.2841461,0.483239,0.3126653,0.0116022,-0.3664373,-0.2471969,-0.2374032,-0.1364494,-0.4934764,-0.9508419,-1.129955,-1.335418,-0.9074749,-1.07354,-0.7934257,-0.9615637,-0.8504526,-0.6273595,-0.5911913
Bahrain,BHR,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,4,4,6,6,6,6,6,7,7,7,7,7,7,7,7,6,6,6,5
Bahrain,BHR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,36.70213,37.76596,48.14815,53.96825,62.31156,55.82524,46.60194,32.36715,36.71498,36.53846,40.75829,28.90995,18.95735,15.63981,9.00474,15.71429,12.38095,19.52381,14.28571,17.45283,23.58491,25.4717
Bahrain,BHR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,20.74468,21.80851,30.15873,39.15344,41.20603,39.80582,33.49514,22.22222,23.6715,23.55769,27.01422,19.43128,10.42654,7.109005,6.161138,9.047619,9.047619,10.95238,9.047619,11.32076,13.67924,14.15094
Bahrain,BHR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,57.44681,61.17021,69.84127,73.01588,80.90453,73.78641,61.16505,48.79227,48.79227,50.96154,52.60664,42.1801,29.38389,21.80095,18.00948,25.71428,21.42857,28.09524,25.71428,28.77358,38.67924,41.98113
Bahrain,BHR,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.342809,0.3161064,0.3020468,0.2872855,0.2786692,0.2741809,0.2626058,0.2640872,0.246402,0.2435471,0.2442496,0.2268074,0.2315082,0.2001131,0.2068148,0.2126011,0.2246238,0.2242225,0.2385149,0.2437513
Bangladesh,BGD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.5461782,-0.3685636,-0.7245092,-1.033551,-1.115403,-1.36126,-1.863764,-1.505493,-1.540048,-1.505937,-1.544713,-1.425789,-1.404737,-1.379089,-1.627859,-0.8955632,-1.212018,-1.261937,-1.256081,-0.9956784,-0.9329753,-0.9173985
Bangladesh,BGD,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,5,5,6,6,7,7,7,7,7,8,8,8,8,8,8,8,8,7,6
Bangladesh,BGD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,26.59575,33.51064,24.86773,19.04762,16.58291,10.19417,4.368932,8.695652,9.178744,9.615385,9.00474,9.952606,9.00474,9.00474,7.582938,16.66667,10,10.95238,10.95238,13.67924,15.56604,16.03773
Bangladesh,BGD,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,12.23404,18.08511,12.16931,10.05291,6.030151,4.368932,0.4854369,2.898551,4.347826,4.326923,4.265403,4.265403,4.739336,5.21327,4.265403,9.047619,7.619048,8.571428,8.571428,9.433962,10.84906,10.37736
Bangladesh,BGD,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,49.46809,53.7234,40.21164,28.04233,27.63819,18.93204,10.19417,16.42512,14.00966,14.42308,14.69194,15.63981,16.58768,17.53555,10.42654,25.71428,18.57143,15.2381,16.19048,23.11321,26.41509,26.41509
Bangladesh,BGD,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.342809,0.3010781,0.2924749,0.2872855,0.2786692,0.2531189,0.2441811,0.2464031,0.246402,0.2435471,0.2406776,0.2219843,0.2280198,0.1963862,0.2029834,0.2077957,0.21595,0.215237,0.2330146,0.2382714
Barbados,BRB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.04893,1.0826,1.150208,1.097169,0.9188888,1.095373,1.115677,0.9146429,1.04432,1.070772,1.048899,1.060637,1.24613,1.185966,1.266929,1.27792,1.135361,0.9766099,0.9668277,0.9134325,1.049227,1.129196
Barbados,BRB,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,2,2,2,2,3,3,4,4,4,5,5,5,5,5,5,5,6,5,5,5,5
Barbados,BRB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,84.57447,84.57447,85.18519,85.71429,78.89447,85.92233,86.8932,77.29469,85.02415,86.53846,85.78199,87.20379,93.36493,90.99526,92.41706,95.71429,90,81.90476,80.95238,80.66038,86.32076,91.03773
Barbados,BRB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,56.91489,60.10638,62.43386,59.78836,58.29146,63.1068,64.56311,56.52174,63.28502,66.34615,65.40285,66.82465,70.61611,72.03792,72.51185,78.09524,70.95238,66.19048,65.2381,64.15094,67.92453,70.75471
Barbados,BRB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,100,100,100,98.49246,100,100,99.03381,100,100,99.05213,99.05213,99.52607,99.52607,99.52607,99.52381,98.57143,95.71429,96.19048,94.81132,97.16982,98.1132
Barbados,BRB,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4753152,0.4353236,0.4556421,0.4386366,0.3504379,0.3313479,0.3338709,0.3233071,0.3006447,0.2996329,0.2845007,0.2737861,0.2671853,0.2463982,0.2524667,0.2123994,0.2212095,0.2202455,0.2330727,0.2321793,0.2475097,0.2478092
Belarus,BLR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.0936307,0.1103244,0.1386712,0.3022705,0.6932269,0.1612502,0.3573089,0.1468077,0.3405411,0.5184895,0.4887801,-0.0949901,-0.087769,0.0686152,0.0059592,0.1797822,0.1100165,0.1422815,-0.0534834,0.3480572,0.3323891,-0.7303549
Belarus,BLR,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,3,3,3,3,4,4,5,5,5,5,5,5,7,7,7,7,7,7,7,7,6
Belarus,BLR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,50,50,51.85185,55.55556,69.84924,51.45631,56.31068,49.75845,55.07246,62.5,62.55924,42.1801,42.1801,47.8673,46.4455,52.85714,51.90476,50.95238,43.33333,57.54717,58.49057,21.22642
Belarus,BLR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,22.87234,29.78723,30.15873,31.74603,49.24623,32.52427,41.26213,34.29952,39.61353,47.11538,45.97157,26.54029,29.85782,36.96682,35.54502,39.52381,38.57143,37.61905,30,45.75472,45.75472,12.73585
Belarus,BLR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,74.46809,72.34042,74.07407,82.01058,94.47236,69.41747,74.27184,64.25121,73.42995,80.28846,81.04266,56.39811,58.29384,60.66351,60.18958,62.38095,60.47619,62.38095,57.14286,69.33962,70.28302,34.43396
Belarus,BLR,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4753152,0.381321,0.397162,0.3945794,0.3311687,0.3166145,0.3122984,0.2798058,0.2675352,0.2715997,0.2727733,0.2675762,0.2607176,0.2278148,0.2344665,0.2015546,0.2065004,0.2111211,0.2190568,0.2189073,0.2330146,0.2382714
Belgium,BEL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.288753,1.024162,1.130377,1.264333,0.8596703,0.7101418,0.7958109,0.8576542,0.7574292,0.6212433,0.819909,0.8106462,0.9545354,0.9235997,0.9400827,0.7012694,0.5870946,0.4413673,0.4281858,0.4023501,0.4737775,0.5905626
Belgium,BEL,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,5,6,6,7,7,7,7,7,8,8,9,9,9,9,9,9,9,9,8,7
Belgium,BEL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,92.02128,81.91489,83.59789,91.53439,74.37186,71.84466,70.38835,73.91304,72.46377,67.78846,75.35545,74.40759,78.19905,76.30331,77.72512,69.52381,64.7619,61.90476,62.38095,58.96227,60.84906,64.62264
Belgium,BEL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,68.08511,63.29787,69.84127,73.01588,59.29648,53.8835,55.82524,58.9372,54.58937,50.96154,60.66351,60.18958,63.50711,63.50711,64.92891,59.04762,56.66667,49.04762,49.04762,49.0566,50.9434,53.30189
Belgium,BEL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,99.46809,98.9418,99.4709,95.9799,90.7767,91.26214,95.16908,92.75362,85.09615,91.46919,90.52132,97.15639,93.36493,94.3128,84.28571,77.61905,72.85714,72.38095,71.22642,75.47169,82.54717
Belgium,BEL,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.3135704,0.2861308,0.2832122,0.2793393,0.2706144,0.2651961,0.2563525,0.2582347,0.2418599,0.2393309,0.2385224,0.2196655,0.2257874,0.1922474,0.1981644,0.2049565,0.2117226,0.2110903,0.2271502,0.2323598
Belize,BLZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.558368,0.5957817,0.1828827,0.416043,0.4859568,0.4016266,0.1019202,0.0795783,0.1944116,0.1879595,0.0278384,0.0704277,0.1519089,0.1802576,0.1761893,0.0485831,0.0430976,0.0606221,0.0357257,0.0031797,0.0630389,0.5117432
Belize,BLZ,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,2,2,2,2,3,3,4,4,4,4,4,5,4,4,5,5,5,5,5,5,5
Belize,BLZ,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,64.3617,67.02128,53.43915,62.43386,62.81407,60.19418,49.02913,48.79227,49.75845,50.96154,45.0237,49.2891,51.65877,52.1327,53.5545,48.09524,49.04762,48.57143,47.61905,46.22641,49.5283,62.26415
Belize,BLZ,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,38.29787,40.42553,28.57143,33.33333,40.201,39.80582,33.49514,31.40097,35.74879,35.09615,30.33175,32.22749,36.49289,37.91469,37.44076,35.23809,34.76191,34.28571,32.38095,32.54717,32.54717,50.4717
Belize,BLZ,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,94.14893,93.08511,78.83598,86.77248,84.42211,78.64078,66.01942,63.28502,69.08212,69.23077,63.03318,64.45498,63.98104,64.92891,65.40285,59.04762,59.04762,61.42857,61.90476,58.49057,60.37736,78.77358
Belize,BLZ,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4753152,0.4353236,0.4556421,0.4386366,0.3504379,0.3313479,0.3338709,0.2898833,0.2807696,0.285707,0.2938249,0.2820698,0.2671853,0.2544461,0.2613027,0.2141254,0.2212095,0.2242171,0.2330727,0.2321793,0.2475097,0.2478092
Benin,BEN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.04893,0.7413255,0.7983967,0.8202942,0.6790635,0.2651068,0.4468158,0.5470105,0.3861226,0.3745913,0.4032981,0.2612601,0.3183564,0.3643676,0.3011894,0.0271398,-0.013514,-0.0020272,0.0308955,-0.1411756,-0.412668,-0.4397532
Benin,BEN,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,2,2,2,2,3,4,6,6,6,6,6,6,6,6,5,6,6,6,6,5,4
Benin,BEN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,84.57447,72.87234,74.60317,73.54498,69.34673,54.36893,59.70874,63.28502,57.97102,56.73077,60.18958,53.5545,57.34597,58.29384,58.29384,47.14286,45.23809,47.14286,47.14286,41.03773,30.66038,29.71698
Benin,BEN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,56.91489,45.21276,47.08995,48.14815,47.23618,35.92233,42.23301,49.27536,41.54589,42.30769,43.12796,40.28436,41.23223,43.12796,42.65403,34.28571,33.33333,32.38095,32.38095,28.77358,18.86792,17.45283
Benin,BEN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,98.40426,96.2963,96.82539,94.97488,74.27184,78.64078,80.19324,75.84541,72.59615,75.82938,67.77251,69.19431,70.14218,67.77251,59.04762,57.61905,58.57143,61.42857,53.30189,46.22641,45.75472
Benin,BEN,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4753152,0.4353236,0.4556421,0.4386366,0.3504379,0.3313479,0.3203117,0.2605059,0.2541185,0.2567917,0.2615881,0.2543235,0.2549746,0.2367679,0.2423417,0.2133969,0.215962,0.2213775,0.2305446,0.2286391,0.2474757,0.2539915
Bermuda,BMU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.7184954,0.7300959,0.7141891,0.792757,0.8531293,0.8947667,0.8199973,0.7753306,0.7718135,0.7967862,0.6938406,0.9118381,0.9641221,0.9802537,0.9703031,0.9138978,0.983049,0.9996701,1.001911,1.152475,1.065074,1.014357
Bermuda,BMU,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Bermuda,BMU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,70.74468,72.34042,72.48677,73.01588,73.86935,77.66991,71.84466,70.04831,72.94686,73.07692,70.61611,79.62085,80.09479,81.51659,81.04266,77.61905,83.33334,85.2381,84.7619,91.03773,87.73585,83.96227
Bermuda,BMU,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,37.23404,35.6383,35.44973,44.97355,49.74874,54.85437,54.36893,51.20773,50.72464,52.88462,47.8673,55.45024,60.66351,62.08531,61.61137,61.90476,61.42857,64.28571,64.7619,67.92453,63.20755,61.79245
Bermuda,BMU,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,100,98.9418,99.4709,98.99497,99.02913,99.02913,98.55073,96.61835,98.55769,92.891,99.05213,99.05213,98.5782,99.05213,97.14286,97.61905,98.09524,97.61905,99.52831,98.1132,98.1132
Bermuda,BMU,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.6135068,0.5757331,0.5970712,0.520825,0.41368,0.3744562,0.3702046,0.3637845,0.3310883,0.3330689,0.3493391,0.349874,0.3359819,0.301696,0.3247028,0.259939,0.274313,0.2761247,0.2887329,0.2805832,0.3139291,0.3178318
Bhutan,BTN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.7229604,0.5389026,0.4906397,0.6929179,0.9188888,1.171562,1.283388,1.263383,0.5686632,0.7205909,0.803937,0.7422217,0.8264953,0.7763095,0.7846249,1.068039,0.974715,1.123297,1.11713,1.093906,1.082096,1.021578
Bhutan,BTN,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,2,2,2,2,3,3,3,3,3,4,4,4,4,5,5,5,5,5,4,4,4
Bhutan,BTN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,71.2766,65.42553,68.25397,69.84127,78.89447,91.26214,92.23301,94.68599,65.70049,70.19231,73.93365,71.56398,71.09005,71.56398,70.14218,88.57143,81.90476,90.95238,89.04762,88.67924,89.15094,84.90566
Bhutan,BTN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,45.74468,36.70213,35.44973,46.03175,58.29146,66.50485,67.47573,68.11594,44.92754,52.88462,53.5545,54.02843,59.24171,57.8199,60.18958,69.52381,65.2381,72.38095,70.95238,68.86793,67.92453,65.09434
Bhutan,BTN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,99.46809,93.08511,90.47619,94.70899,98.49246,100,100,100,85.50725,94.71154,93.36493,90.52132,93.36493,91.46919,91.46919,98.09524,96.19048,98.57143,98.09524,98.1132,97.16982,96.69811
Bhutan,BTN,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4753152,0.4353236,0.4556421,0.4386366,0.3504379,0.3313479,0.3338709,0.3326429,0.3081072,0.3107432,0.2938249,0.2820698,0.2738843,0.2544461,0.2524667,0.2123994,0.2215961,0.2259923,0.2357532,0.2385504,0.254132,0.2539915
Bolivia,BOL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.1347867,-0.239488,-0.2355548,-0.2899094,-0.8341616,-0.6806829,-0.9733916,-0.8028071,-0.8503005,-0.6955554,-0.5074582,-0.4154072,-0.4171265,-0.4580681,-0.3285934,-0.3331121,-0.2684872,-0.2488664,-0.2780288,-0.2871185,-0.7300857,-0.4676746
Bolivia,BOL,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,5,5,6,6,7,7,7,7,7,8,8,8,8,8,8,7,7,7,6
Bolivia,BOL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,43.08511,35.6383,37.03704,34.92064,22.61307,23.78641,19.41748,22.70531,19.32367,23.55769,27.48815,32.22749,33.17535,33.17535,36.49289,33.33333,36.66667,36.66667,34.28571,36.79245,20.75472,28.77358
Bolivia,BOL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,22.87234,19.14894,21.16402,21.69312,11.05528,15.04854,8.737864,13.52657,11.11111,14.42308,18.95735,21.32701,20.37915,20.37915,23.22275,23.80952,25.71428,24.76191,24.28572,23.11321,12.26415,17.45283
Bolivia,BOL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,61.70213,58.51064,59.78836,51.85185,35.17588,38.34951,29.12621,31.40097,29.4686,35.09615,41.23223,45.0237,46.4455,41.23223,46.91943,45.23809,49.52381,49.04762,49.04762,50,32.54717,44.33962
Bolivia,BOL,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.342809,0.3010781,0.2924749,0.2872855,0.2786692,0.2531189,0.2441811,0.2464031,0.246402,0.2435471,0.2406776,0.2219843,0.2280198,0.1963862,0.2029834,0.2077957,0.2190568,0.2189073,0.2330146,0.2382714
Bosnia and Herzegovina,BIH,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.5920233,-0.584123,-0.5264447,-0.1625158,-0.4047075,0.0160854,-0.5014045,-0.4420033,-0.6306275,-0.5403688,-0.6666183,-0.6937302,-0.8197949,-0.5381487,-0.4049441,-0.019179,-0.402437,-0.3978388,-0.3482373,-0.3955997,-0.4187543,-0.5145728
Bosnia and Herzegovina,BIH,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,3,3,3,3,5,5,5,5,5,5,5,4,7,7,6,7,7,7,7,6,5
Bosnia and Herzegovina,BIH,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,25.53192,27.65957,30.15873,41.26984,32.66331,45.63107,30.58252,31.40097,25.12077,27.88461,23.69668,24.64455,20.37915,28.43602,34.12322,44.76191,31.90476,30.95238,32.38095,31.60377,29.71698,27.83019
Bosnia and Herzegovina,BIH,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,9.574468,12.23404,13.75661,25.39683,21.10553,29.12621,18.4466,19.32367,15.94203,15.86539,14.69194,13.27014,12.32228,18.48341,20.37915,30.47619,21.42857,20,20.47619,19.33962,18.86792,15.56604
Bosnia and Herzegovina,BIH,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,49.46809,46.80851,49.20635,60.31746,47.73869,63.1068,45.14563,46.37681,38.16425,40.38462,38.38863,36.01896,34.12322,39.81042,45.49763,58.09524,43.33333,45.23809,46.19048,44.81132,45.75472,43.39622
Bosnia and Herzegovina,BIH,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4095134,0.384086,0.3783315,0.3374409,0.3164513,0.2981561,0.293673,0.2836421,0.2750877,0.2770002,0.2845007,0.2737861,0.2738843,0.2312966,0.2383488,0.2088946,0.2116103,0.2159673,0.2245375,0.2230114,0.241348,0.2478092
Botswana,BWA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.014612,0.9554794,1.072953,0.87367,1.105562,0.9161835,1.063448,1.016433,1.055395,1.032002,0.9527901,0.9912098,1.064447,1.104041,1.102347,1.011847,1.042092,0.99456,1.022508,0.9709879,1.111055,1.088047
Botswana,BWA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,5,5,5,6,7,7,7,7,7,7,8,8,8,8,7,7,7,6,6
Botswana,BWA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,79.78723,80.31915,82.01058,76.19048,85.42714,78.15534,83.00971,81.64251,85.50725,84.61539,82.93839,83.41232,85.30806,88.6256,88.15166,84.28571,87.61905,83.33334,86.19048,82.54717,90.56604,89.15094
